arrobas  	 2
pasas  	 1
fanegas  	 1
traducirlos  	 1
fielmente  	 3
facilitar  	 4
negocio  	 25
hallazgo  	 11
traje  	 28
tradujo  	 1
refiere  	 1
pintada  	 2
puestos  	 16
postura  	 2
mostrando  	 2
tiro  	 4
ballesta  	 2
azpeitia  	 1
maravillosamente  	 1
pintado  	 9
atenuado  	 1
espinazo  	 5
hético  	 1
confirmado  	 2
descubierto  	 18
advertencia  	 3
teía  	 1
rótulo  	 1
zancas  	 3
pintura  	 2
barriga  	 1
corto  	 5
largas  	 4
debió  	 16
sobrenombres  	 2
menudencias  	 4
advertir  	 6
relación  	 6
objeción  	 1
nación  	 6
mentirosos  	 7
nuestros  	 36
demasiado  	 3
debiera  	 4
extender  	 4
pasa  	 14
silencio  	 40
pensada  	 3
debiendo  	 2
historiadores  	 2
puntuales  	 1
verdaderos  	 10
apasionados  	 2
interés  	 5
rencor  	 3
torcer  	 2
émula  	 1
depósito  	 2
acciones  	 5
ejemplo  	 13
aviso  	 13
porvenir  	 2
acertare  	 3
faltare  	 4
siguiendo  	 5
continuaba  	 1
cortadoras  	 1
enojados  	 1
combatientes  	 1
abismo  	 3
colérico  	 2
volvérsele  	 1
guardado  	 8
torció  	 1
izquierdo  	 7
llevándole  	 3
oreja  	 10
espantosa  	 1
ruina  	 1
dejándole  	 5
buenamente  	 5
rabia  	 9
apretando  	 2
descargó  	 3
acertándole  	 1
narices  	 7
abrazara  	 1
espantada  	 2
corcovos  	 1
estábaselo  	 1
saltó  	 8
rindiese  	 2
cortaría  	 1
turbado  	 4
ciego  	 5
desmayo  	 9
mirado  	 11
pendencia  	 18
pidieran  	 1
encarecimiento  	 1
entono  	 1
gravedad  	 4
pedís  	 2
concerto  	 1
ma  	 1
presentarse  	 2
temerosas  	 2
desconsoladas  	 1
prometieron  	 1
10  	 1
graciosos  	 3
razonamientos  	 3
maltratado  	 1
atento  	 12
rogaba  	 2
tenerle  	 3
subiese  	 3
besó  	 2
darme  	 25
siento  	 4
fuerzas  	 21
saberla  	 1
gobernado  	 1
advertid  	 1
tened  	 5
ofrecerán  	 1
agradecióselo  	 3
besándole  	 2
falda  	 2
loriga  	 1
ayudó  	 5
seguir  	 23
tirado  	 1
seguíale  	 3
trote  	 4
forzoso  	 22
aguardase  	 5
llegase  	 6
paréceme  	 9
irnos  	 1
retraer  	 1
combatisteis  	 1
santa  	 30
hermandad  	 20
prendan  	 1
salgamos  	 3
cárcel  	 5
sudar  	 2
hopo  	 1
¿y  	 10
homicidios  	 1
cometido  	 8
omecillos  	 1
caté  	 1
pelean  	 2
esotro  	 1
entremeto  	 5
sacaré  	 5
caldeos  	 1
dime  	 12
¿has  	 2
perseverar  	 2
destreza  	 3
herir  	 3
maña  	 3
derribar  	 1
osaré  	 5
apostar  	 1
atrevimientos  	 3
paguen  	 1
ruego  	 12
traigo  	 4
ungüento  	 2
escusado  	 3
acordara  	 1
bálsamo  	 17
fierabrás  	 4
ahorraran  	 1
medicinas  	 1
receta  	 3
ferida  	 2
acontecer  	 4
bonitamente  	 4
hubiere  	 6
hiele  	 1
pondrás  	 3
quedare  	 1
silla  	 31
advirtiendo  	 2
encajallo  	 1
igualmente  	 2
darás  	 1
solos  	 15
verásme  	 1
manzana  	 1
renuncio  	 2
prometida  	 10
djé  	 1
estremado  	 1
licor  	 8
valdrá  	 1
onza  	 1
descansadamente  	 1
hacella  	 2
azumbres  	 1
aguarda  	 4
hacelle  	 2
enseñármele  	 1
secretos  	 5
enseñarte  	 1
hacerte  	 4
curémonos  	 1
alzando  	 10
criador  	 1
santos  	 4
evangelios  	 1
largamente  	 3
juró  	 4
vengar  	 6
sobrino  	 4
manteles  	 7
folgar  	 2
espresadas  	 1
venganza  	 26
fizo  	 1
advierta  	 6
presentar  	 2
habrá  	 20
comete  	 1
delito  	 3
hablado  	 9
apuntado  	 1
repondió  	 2
anulo  	 1
hágole  	 1
confírmole  	 1
pienses  	 3
yelmo  	 36
mambrino  	 17
caro  	 3
costó  	 5
sacripante  	 1
juramentos  	 9
conciencia  	 16
dígame  	 10
topamos  	 1
hemos  	 24
¿hase  	 1
inconvenientes  	 6
incomodidades  	 4
vestido  	 27
poblado  	 6
penitencias  	 2
contenía  	 9
quiere  	 59
revalidar  	 2
andan  	 9
hombres  	 43
armados  	 8
carreteros  	 1
traen  	 9
celadas  	 1
nombrar  	 5
engañaste  	 1
habremos  	 1
vinieron  	 8
albraca  	 1
conquista  	 1
prazga  	 1
suceda  	 6
ganar  	 8
cara  	 11
cuesta  	 10
muérame  	 1
dinamarca  	 1
sobradisa  	 1
vendrán  	 1
anillo  	 4
dedo  	 8
firme  	 13
debes  	 13
alegrar  	 2
dejemos  	 3
traes  	 1
comamos  	 2
alojemos  	 1
hagamos  	 2
voto  	 10
doliendo  	 2
trayo  	 2
cebolla  	 2
queso  	 9
cuántos  	 8
mendrugos  	 1
manjares  	 2
pertenecen  	 1
entiendes  	 1
hágote  	 2
coman  	 2
hubieras  	 1
comiesen  	 1
suntuosos  	 2
banquetes  	 1
hacían  	 26
menesteres  	 1
cocinero  	 1
ordinaria  	 3
comida  	 7
viandas  	 1
rústicas  	 3
ofreces  	 1
congoje  	 1
quieras  	 10
quicios  	 1
perdóneme  	 3
reglas  	 3
proveeré  	 2
fruta  	 3
seca  	 2
volátiles  	 1
sustancia  	 1
frutas  	 2
sustento  	 4
yerbas  	 14
conocían  	 7
usar  	 17
conocimiento  	 14
comieron  	 4
compañía  	 33
deseosos  	 5
alojar  	 2
acabaron  	 8
subieron  	 8
diéronse  	 1
anocheciese  	 1
faltóles  	 1
esperanza  	 30
alcanzar  	 28
deseaban  	 6
chozas  	 2
cabreros  	 17
determinaron  	 8
dormirla  	 1
acto  	 4
posesivo  	 1
facilitaba  	 2
prueba  	 12
11  	 1
recogido  	 1
acomodado  	 9
olor  	 7
despedían  	 3
ciertos  	 8
tasajos  	 1
cabra  	 11
hirviendo  	 2
caldero  	 3
trasladarlos  	 1
quitaron  	 6
tendiendo  	 1
pieles  	 2
aderezaron  	 2
rústica  	 1
convidaron  	 1
sentáronse  	 2
redonda  	 11
groseras  	 1
rogado  	 4
sentase  	 2
dornajo  	 1
pusieron  	 24
sentóse  	 1
quedábase  	 1
copa  	 1
encierra  	 6
pique  	 6
ministerio  	 1
ejercitan  	 3
brevemente  	 6
honrados  	 8
estimados  	 1
sientes  	 2
comas  	 1
plato  	 1
bebas  	 4
bebiere  	 1
iguala  	 6
¡gran  	 1
sentado  	 9
melindres  	 1
gallipavos  	 1
mesas  	 3
mascar  	 1
limpiarme  	 1
menudo  	 9
estornudar  	 1
toser  	 3
soledad  	 13
honras  	 2
ministro  	 2
adherente  	 1
conviértalas  	 1
cómodo  	 3
provecho  	 36
recibidas  	 1
sentar  	 5
humilla  	 2
ensalza  	 1
forzó  	 4
jerigonza  	 1
callar  	 9
huéspedes  	 10
embaulaban  	 1
tasajo  	 1
puño  	 6
carne  	 19
tendieron  	 2
zaleas  	 1
bellotas  	 4
avellanadas  	 1
juntamente  	 14
duro  	 14
argamasa  	 1
vacío  	 4
arcaduz  	 1
noria  	 1
vació  	 1
zaque  	 3
manifiesto  	 9
mirándolas  	 1
atentamente  	 9
¡dichosa  	 1
dichosos  	 2
dorados  	 1
estima  	 11
venturosa  	 4
fatiga  	 10
vivían  	 2
ignoraban  	 2
etas  	 1
tuyo  	 13
comunes  	 1
alzar  	 6
alcanzarle  	 3
robustas  	 1
encinas  	 1
liberalmente  	 2
convidando  	 1
sazonado  	 1
ruto  	 1
fuentes  	 3
corrientes  	 2
ríos  	 2
magnífica  	 1
transparentes  	 1
aguas  	 13
ofrecían  	 4
quiebras  	 1
hueco  	 5
formaban  	 2
solícitas  	 1
discretas  	 10
abejas  	 1
ofreciendo  	 1
fértil  	 2
cosecha  	 2
dulcísimo  	 1
valientes  	 16
alcornoques  	 1
anchas  	 1
livianas  	 2
cortezas  	 2
cubrir  	 6
estacas  	 8
sustentadas  	 1
inclemencias  	 3
amistad  	 31
concordia  	 2
pesada  	 4
reja  	 4
corvo  	 1
arado  	 2
abrir  	 6
visitar  	 3
entrañas  	 15
piadosas  	 1
forzada  	 4
espacioso  	 4
seno  	 6
hartar  	 2
sustentar  	 8
deleitar  	 6
poseían  	 1
simples  	 6
zagalejas  	 1
otero  	 2
trenza  	 1
vestidos  	 22
honestamente  	 1
honestidad  	 27
querido  	 20
cubra  	 2
adornos  	 3
usan  	 8
púrpura  	 1
martirizada  	 1
seda  	 2
encarecen  	 1
lampazos  	 1
hiedra  	 1
entretejidas  	 1
pomposas  	 1
compuestas  	 2
peregrinas  	 1
ociosa  	 3
mostrado  	 10
decoraban  	 1
conceptos  	 1
amorosos  	 4
sencillamente  	 1
concebía  	 1
artificioso  	 1
rodeo  	 1
encarecerlos  	 1
fraude  	 3
malicia  	 8
mezcládose  	 1
llaneza  	 2
propios  	 3
términos  	 11
osasen  	 1
turbar  	 5
ofender  	 6
menoscaban  	 1
turban  	 1
persiguen  	 2
juez  	 5
juzgar  	 4
juzgado  	 1
ajena  	 8
lascivo  	 3
menoscabasen  	 1
perdición  	 10
nacía  	 1
detestables  	 1
segura  	 15
oculte  	 1
cierre  	 2
laberinto  	 9
creta  	 2
resquicios  	 1
celo  	 4
maldita  	 3
solicitud  	 9
entra  	 7
amorosa  	 8
pestilencia  	 2
recogimiento  	 5
traste  	 1
creciendo  	 2
instituyó  	 1
huérfanos  	 2
hermanos  	 13
aquien  	 1
agradezco  	 6
agasajo  	 1
acogimiento  	 5
hacéis  	 2
obligados  	 4
favorecer  	 11
obligación  	 5
acogísteis  	 1
regalásteis  	 1
agradezca  	 1
trujeron  	 6
dorada  	 3
inútil  	 6
razonamiento  	 3
respondelle  	 5
embobados  	 1
suspensos  	 9
estuvieron  	 8
escuchando  	 17
callaba  	 9
visitaba  	 1
amenudo  	 1
enfriase  	 1
colgado  	 7
alcornoque  	 6
tardó  	 4
agasajamos  	 1
pronta  	 1
solaz  	 1
cante  	 1
tardará  	 1
zagal  	 6
rabel  	 4
cabrero  	 42
tañía  	 1
veintidós  	 1
cenado  	 2
respondiendo  	 2
podrás  	 6
hacernos  	 3
cantar  	 6
tenemos  	 13
montes  	 8
selvas  	 3
hémosle  	 1
habilidades  	 2
deseamos  	 4
muestres  	 1
saques  	 1
cantes  	 1
beneficiado  	 2
rogar  	 10
sentó  	 3
desmochada  	 1
templando  	 1
olalla  	 2
adoras  	 1
mudas  	 2
amoríos  	 1
afirmo  	 1
indicio  	 8
risco  	 3
reproches  	 1
honestísimos  	 1
desvíos  	 1
muestra  	 25
orilla  	 1
abalánzase  	 1
señuelo  	 1
menguar  	 2
crecer  	 2
escogido  	 6
colijo  	 1
esperanzas  	 17
benigno  	 1
fortalecen  	 1
habrás  	 5
lunes  	 1
gala  	 6
quise  	 15
mostrarme  	 1
polido  	 1
dejo  	 8
bailar  	 1
músicas  	 3
pinto  	 2
escuchado  	 8
deshoras  	 2
gallo  	 1
primo  	 4
belleza  	 16
verdaderas  	 18
quisto  	 1
teresa  	 1
berrocal  	 1
alabándote  	 1
piensa  	 8
adora  	 2
ángel  	 3
adorar  	 1
jimio  	 1
dijes  	 2
postizos  	 1
hipócritas  	 1
hermosuras  	 3
engañan  	 4
desmentíla  	 1
enojóse  	 1
desafióme  	 1
hice  	 23
pretendo  	 2
sirvo  	 2
barraganía  	 1
designio  	 5
coyundas  	 1
lazadas  	 1
sirgo  	 1
pon  	 2
gamella  	 1
pongo  	 4
bendito  	 2
tierras  	 4
capuchino  	 1
cantase  	 2
consintió  	 10
canciones  	 3
permite  	 3
pasen  	 1
trasluce  	 3
visitas  	 2
piden  	 4
recompensa  	 3
acomódate  	 1
quisieres  	 21
velando  	 1
durmiendo  	 12
pondría  	 6
fácilmente  	 7
sanase  	 1
romero  	 3
mascó  	 1
mezcló  	 1
aplicándoselas  	 1
vendó  	 1
asegurándole  	 3
medicina  	 4
12  	 1
bastimento  	 1
¿sabéis  	 2
murió  	 11
grisóstomo  	 28
murmura  	 2
guillermo  	 3
hábito  	 15
pastora  	 15
andurriales  	 2
marcela  	 26
dirás  	 3
enterrasen  	 2
peña  	 16
fuente  	 11
abades  	 1
cumplan  	 2
gentiles  	 3
responde  	 10
ambrosio  	 16
vistió  	 3
faltar  	 12
alborotado  	 3
enterrar  	 2
pompa  	 3
echaremos  	 1
suertes  	 1
cabras  	 13
quedaré  	 7
atribuyas  	 1
garrancho  	 1
agradecemos  	 1
hijodalgo  	 2
sierras  	 11
salamanca  	 4
opinión  	 20
principalmente  	 8
decían  	 19
ciencia  	 6
puntualmente  	 4
cris  	 2
eclipse  	 1
escurecerse  	 2
luminares  	 1
reparando  	 2
asimesmo  	 17
adivinaba  	 1
abundante  	 1
estil  	 2
estéril  	 3
sale  	 11
crédito  	 16
ricos  	 15
sembrad  	 1
podéis  	 4
sembrar  	 1
garbanzos  	 1
guilla  	 1
aceite  	 5
siguientes  	 1
cogerá  	 1
astrología  	 1
remaneció  	 1
cayado  	 1
pellico  	 1
habiéndose  	 3
escolar  	 1
estudios  	 3
olvidábaseme  	 2
difunto  	 8
componer  	 2
coplas  	 3
villancicos  	 1
autos  	 1
representaban  	 1
escolares  	 1
adivinar  	 1
movido  	 18
heredado  	 2
ansí  	 38
muebles  	 1
raíces  	 2
menor  	 14
desoluto  	 1
caritativo  	 1
bendición  	 9
haberse  	 14
mudado  	 5
pos  	 1
nombró  	 3
denantes  	 4
quiéroos  	 1
quén  	 1
rapaza  	 1
habréis  	 7
viváis  	 3
sarna  	 4
decid  	 4
sarra  	 3
trocar  	 3
vocablos  	 2
harto  	 8
zaheriendo  	 1
acabaremos  	 1
perdonad  	 1
respondísteis  	 1
proseguid  	 2
replicaré  	 1
riquezas  	 10
veo  	 29
hacendosa  	 1
amiga  	 9
pobres  	 5
gozando  	 3
muchacha  	 7
rica  	 15
sacerdote  	 4
creció  	 3
niña  	 7
acordar  	 2
catorce  	 2
miraba  	 8
bendecía  	 1
enamorados  	 11
perdidos  	 3
guardábala  	 2
recato  	 14
encerramiento  	 3
extendió  	 3
solicitado  	 2
importunado  	 1
derechas  	 3
casarla  	 1
vía  	 15
hacerlo  	 5
consentimiento  	 2
ganancia  	 4
granjería  	 1
dilatando  	 1
casamiento  	 6
corrillo  	 1
lugares  	 14
cortos  	 3
clérigo  	 1
obliga  	 5
feligreses  	 1
digan  	 7
especialmente  	 27
aldeas  	 3
contáis  	 1
sabréis  	 1
proponía  	 1
calidades  	 1
particular  	 12
pedían  	 7
rogándole  	 1
casase  	 2
escogiese  	 1
casarse  	 12
hábil  	 1
matrimonio  	 7
justas  	 9
excusas  	 1
importunarla  	 1
entrase  	 3
escoger  	 5
padres  	 42
hételo  	 1
cato  	 2
remanece  	 1
melindrosa  	 2
desaconsejaban  	 1
zagalas  	 2
mesmo  	 78
mancebos  	 1
hidalgos  	 4
labradores  	 3
requebrando  	 1
adoraba  	 1
piense  	 5
suelta  	 7
semejas  	 1
menoscabo  	 7
vigilancia  	 1
sirven  	 6
solicitan  	 2
alabar  	 3
huye  	 1
esquiva  	 2
conversación  	 8
cortés  	 6
amigablemente  	 1
descubrirle  	 3
justa  	 9
arroja  	 2
trabuco  	 1
entrara  	 2
afabilidad  	 1
atraen  	 1
corazones  	 2
servirla  	 2
amarla  	 1
desdén  	 5
conduce  	 3
desesperarse  	 2
saben  	 9
cruel  	 20
desagradecida  	 2
manifiestan  	 1
estuviéredes  	 1
señores  	 56
veríades  	 1
resonar  	 1
valles  	 2
lamentos  	 3
desengañados  	 1
sitio  	 13
docenas  	 3
hayas  	 4
lisa  	 1
corteza  	 1
grabado  	 1
corona  	 10
grabada  	 1
claramente  	 7
dijera  	 9
amante  	 9
lleva  	 15
humana  	 11
suspira  	 1
queja  	 4
acullá  	 7
oyen  	 1
amorosas  	 6
desesperadas  	 1
endechas  	 1
peñasco  	 2
plegar  	 1
llorosos  	 1
embebecido  	 2
trasportado  	 2
vado  	 2
tregua  	 1
suspiros  	 16
enfadosa  	 1
siesta  	 2
verano  	 7
arena  	 7
envía  	 6
quejas  	 10
piadoso  	 5
destos  	 28
desenfadadamente  	 1
triunfa  	 2
altivez  	 1
domeñar  	 2
gozar  	 11
extremada  	 2
contado  	 25
averiguada  	 5
aconsejo  	 2
hallaros  	 4
entierro  	 7
enterrarse  	 1
legua  	 12
agradézcoos  	 1
cabero  	 1
sucedidos  	 2
amantes  	 8
topásemos  	 1
vais  	 8
techado  	 1
sereno  	 1
dañar  	 1
temer  	 10
accidente  	 10
desfavorecido  	 1
13  	 1
descubrirse  	 5
oriente  	 1
levantaron  	 5
despertar  	 4
decille  	 5
ensillase  	 3
enalbardase  	 2
hubieron  	 7
cuarto  	 5
cruzar  	 1
senda  	 6
pellicos  	 2
coronadas  	 1
cabezas  	 2
guirnaldas  	 2
ciprés  	 2
amarga  	 5
adelfa  	 1
grueso  	 3
bastón  	 2
acebo  	 1
aderezados  	 3
juntar  	 2
saludaron  	 1
cortésmente  	 5
preguntándose  	 1
encaminaban  	 6
vivaldo  	 11
habemos  	 4
hiciéremos  	 1
extrañezas  	 1
homicida  	 3
preguntóles  	 2
caminante  	 9
madrugada  	 1
encontrado  	 2
triste  	 73
preguntado  	 7
contando  	 9
eztrañezas  	 1
recuestaban  	 1
cesó  	 1
plática  	 22
comenzóse  	 1
preguntando  	 1
movía  	 5
pacífica  	 5
consiente  	 6
ande  	 4
regalo  	 7
inventaron  	 4
blandos  	 1
inquietud  	 2
indigno  	 5
averiguarlo  	 1
arturo  	 1
continuamente  	 1
artús  	 3
tradición  	 2
común  	 15
bretaña  	 4
encantamiento  	 2
convirtió  	 1
cuervo  	 4
reinar  	 2
cobrar  	 10
cetro  	 3
probará  	 1
inglés  	 1
instituida  	 1
tabla  	 4
cuentan  	 18
lago  	 8
ginebra  	 4
siend  	 1
medianera  	 3
sabidora  	 2
duaña  	 1
quitañona  	 1
nació  	 3
decantado  	 1
progreso  	 2
suave  	 4
fuertes  	 4
fechos  	 4
extendiéndose  	 1
dilatándose  	 1
conocidos  	 6
nietos  	 1
quinta  	 2
felixmarte  	 3
comunicamos  	 1
oímos  	 2
invencible  	 3
pecador  	 9
profesaron  	 2
referidos  	 3
soledades  	 8
deliberado  	 1
ofrecer  	 7
peligrosa  	 6
flacos  	 2
enterarse  	 1
caminantes  	 10
señoreaba  	 1
recibieron  	 4
admiración  	 16
discreta  	 23
alegre  	 13
sierra  	 22
pasase  	 6
profesado  	 2
estrechas  	 3
profesiones  	 1
cartujos  	 1
estrecha  	 5
dedos  	 6
ponello  	 3
soldado  	 22
ejecución  	 12
ordena  	 5
soldados  	 16
cablleros  	 1
ponemos  	 1
defendiéndola  	 1
filos  	 5
cubierta  	 7
insufribles  	 1
erizados  	 1
hielos  	 1
invierno  	 5
ministros  	 2
ejecuta  	 1
tocantes  	 6
concernientes  	 3
sudando  	 1
afanando  	 1
trabajando  	 1
excesivamente  	 1
síguese  	 2
profesan  	 6
rogando  	 2
favorezca  	 2
encerrado  	 5
inferir  	 2
padezco  	 2
trabajoso  	 1
aporreado  	 4
hambriento  	 2
sediento  	 1
piojoso  	 1
emperadores  	 4
faltaran  	 3
quedarán  	 2
defraudados  	 1
engañados  	 2
ven  	 8
acometella  	 1
acuerdan  	 3
encomendarse  	 7
encomiendan  	 2
huele  	 4
gentilidad  	 1
caería  	 1
uso  	 18
tuvise  	 1
amorosamente  	 2
ampare  	 1
encomiende  	 1
desto  	 16
innumerables  	 3
ejemplos  	 7
hacello  	 3
escrúpulo  	 2
traban  	 1
encender  	 2
caballos  	 14
encontrar  	 4
corrida  	 3
cae  	 7
lalanza  	 1
aviene  	 1
tenerse  	 2
crines  	 2
carrera  	 8
gastó  	 1
gastara  	 1
seguro  	 15
halle  	 6
bastardo  	 1
bardas  	 7
salteador  	 6
señalada  	 1
golondrina  	 1
sola  	 36
secreto  	 18
encomendabaq  	 1
secretamente  	 2
preció  	 1
esencia  	 3
precia  	 3
tendrá  	 6
querida  	 8
servida  	 3
podré  	 15
enemiga  	 10
gusta  	 5
comedimiento  	 7
sobrehumana  	 2
quiméricos  	 1
atributos  	 2
dan  	 17
frente  	 5
elíseos  	 3
cejas  	 5
arcos  	 2
soles  	 2
mejillas  	 1
rosas  	 2
labios  	 8
corales  	 1
alabastro  	 2
mármol  	 5
marfil  	 2
blacura  	 1
nieve  	 5
encubrió  	 2
consideración  	 8
encarecerlas  	 1
compararlas  	 1
prosapia  	 1
alcurnia  	 5
querríamos  	 2
curcios  	 1
gayos  	 1
cipiones  	 1
romanos  	 2
colonas  	 1
ursinos  	 1
moncadas  	 1
requesens  	 1
cataluña  	 1
rebellas  	 1
villenovas  	 1
palafoxes  	 1
nuzas  	 1
rocabertis  	 1
corellas  	 1
lunas  	 1
alagones  	 1
urreas  	 1
foces  	 1
gurreas  	 1
aragón  	 3
cerdas  	 3
manriques  	 1
mendozas  	 1
guzmanes  	 1
alencastros  	 1
pallas  	 1
meneses  	 1
moderno  	 1
generoso  	 5
ilustres  	 3
familias  	 1
replique  	 1
condiciones  	 1
cerbino  	 1
trofeo  	 2
orlando  	 2
mueva  	 6
cachopines  	 1
laredo  	 1
apellido  	 4
sabiendo  	 8
habiéndole  	 4
dudaba  	 1
quiebra  	 1
montañas  	 14
bajaban  	 2
coronados  	 2
tejo  	 1
andas  	 9
cubiertas  	 1
diversidad  	 2
ramos  	 4
agudos  	 1
picos  	 2
cavando  	 1
dura  	 6
recibiéronse  	 1
hermoso  	 10
disposición  	 3
alrededor  	 3
abiertos  	 5
cerrados  	 2
miraban  	 8
abrían  	 2
guardaban  	 2
maravilloso  	 3
cumpla  	 5
desventura  	 19
mortal  	 9
honesto  	 9
última  	 4
desengañar  	 2
desdeñar  	 2
tragedia  	 5
depositasen  	 1
piadosos  	 1
depositario  	 2
infinita  	 2
ingenio  	 17
extremo  	 15
gentileza  	 9
fénix  	 4
magnífico  	 2
tasa  	 1
grave  	 9
presunción  	 3
bajeza  	 1
sr  	 1
aborrecido  	 3
adoró  	 1
desdeñado  	 7
importunó  	 2
corrió  	 3
ingratitud  	 4
alcanzó  	 8
premio  	 9
despojo  	 2
eternizar  	 1
viviera  	 1
entregara  	 2
entregado  	 3
rigor  	 12
usaréis  	 1
afuera  	 2
augusto  	 1
césar  	 4
consintiera  	 3
pusiera  	 5
divino  	 4
mantuano  	 1
deis  	 4
queráis  	 2
ordenó  	 8
agraviado  	 4
indiscreto  	 1
haced  	 4
sirva  	 7
vivientes  	 2
aparten  	 1
huyan  	 1
despeñaderos  	 1
venimos  	 8
desesperado  	 10
lamentable  	 3
cuanta  	 5
paradero  	 4
corren  	 3
desvariado  	 1
anoche  	 7
supimos  	 3
enterrado  	 1
lástima  	 15
derecho  	 12
lastimado  	 3
oíllo  	 2
desta  	 89
remedialla  	 2
pudiéramos  	 2
rogamos  	 2
abrasar  	 1
respondiese  	 11
alargó  	 1
consentiré  	 4
quedéis  	 4
vano  	 9
canción  	 4
desesperada  	 3
oyólo  	 2
papel  	 34
escribió  	 8
veáis  	 4
seáis  	 7
ue  	 1
tardare  	 2
14  	 1
ponen  	 4
desesperados  	 3
esperados  	 1
cancion  	 1
grisostomo  	 1
publique  	 1
áspero  	 6
infierno  	 12
comunique  	 4
doliente  	 3
tuerza  	 1
esfuerza  	 1
acento  	 2
mezclados  	 3
tormento  	 7
míseras  	 1
escucha  	 3
concertado  	 9
hondo  	 3
amargo  	 1
desvarío  	 2
rugir  	 1
lobo  	 2
fiero  	 6
aullido  	 1
silbo  	 2
horrendo  	 1
escamosa  	 1
serpiente  	 4
bbaladro  	 1
monstruo  	 3
agorero  	 1
graznar  	 1
corneja  	 1
contrastado  	 1
inestable  	 1
vencido  	 8
toro  	 2
implacable  	 1
bramido  	 1
tortolilla  	 1
sensible  	 1
arrullar  	 1
enviudado  	 1
buho  	 1
llanto  	 9
infernal  	 2
cuadrilla  	 4
confundan  	 1
sentidos  	 11
contarla  	 4
confusión  	 15
arenas  	 2
tajo  	 2
oirán  	 3
tristes  	 6
ecos  	 2
betis  	 2
olivas  	 1
esparcirán  	 1
penas  	 11
riscos  	 6
profundos  	 4
huecos  	 1
muerta  	 11
vivas  	 4
oscuros  	 1
esquivas  	 1
playas  	 1
contrato  	 1
mostró  	 12
lumbre  	 4
venenosa  	 1
muchedumbre  	 1
fieras  	 2
alimenta  	 1
nislo  	 1
llano  	 7
páramos  	 1
roncos  	 1
inciertos  	 1
suenen  	 1
privilegio  	 1
hados  	 1
llevados  	 4
ancho  	 2
mata  	 8
aterrada  	 1
sospecha  	 12
desconcierta  	 1
ausencia  	 26
aprovecha  	 3
inevitable  	 1
¡milagro  	 2
ausente  	 12
sospechas  	 9
avivo  	 1
tormentos  	 3
alcanza  	 11
sombra  	 14
procuro  	 3
extremarme  	 1
querella  	 2
eternamente  	 3
¿puédese  	 1
causas  	 7
ciertas  	 3
¿tengo  	 1
vello  	 2
abiertas  	 1
abrirá  	 1
desconfianza  	 1
conversión  	 1
verdades  	 14
limpia  	 7
mentira  	 21
tiranos  	 1
ponedme  	 1
dam  	 1
torcida  	 1
soga  	 3
¡mas  	 1
ay  	 1
sufrimiento  	 4
ahoga  	 1
muero  	 3
espere  	 2
pertinaz  	 2
estaré  	 1
diré  	 25
tiranía  	 2
nace  	 4
males  	 12
mantiene  	 1
lazo  	 2
acelerando  	 1
plazo  	 2
conducido  	 5
desdenes  	 10
ofreceré  	 1
vientos  	 1
lauro  	 1
futuros  	 1
bienes  	 9
aborrezco  	 3
notorias  	 1
profunda  	 1
llaga  	 1
ofrezco  	 4
conoces  	 5
merezco  	 1
bellos  	 2
turbe  	 4
hagas  	 5
satisfagas  	 2
darte  	 9
funesta  	 1
descubre  	 5
fiesta  	 6
simpleza  	 1
avisarte  	 1
conocida  	 2
tántalo  	 1
sed  	 6
sísifo  	 1
ticio  	 1
traiga  	 1
buitre  	 2
rueda  	 8
egión  	 1
detenga  	 3
hermanas  	 3
trabajan  	 1
quebranto  	 1
traslaen  	 1
canten  	 1
obsequias  	 1
doloridas  	 1
niegue  	 2
mortaja  	 1
portero  	 1
rostros  	 8
quimeras  	 3
mostruos  	 1
lleven  	 4
doloroso  	 5
contrapunto  	 1
amador  	 4
quejes  	 1
dejes  	 7
do  	 9
naciste  	 2
desdicha  	 6
aumenta  	 2
estés  	 2
leyó  	 9
conformaba  	 1
créditto  	 1
escondidos  	 4
satisfagáis  	 1
desa  	 10
ausentado  	 2
usaba  	 3
ordinarios  	 3
fueros  	 2
fatigue  	 1
alcance  	 5
imaginados  	 2
temidas  	 1
pregona  	 1
desdeñosa  	 1
ponerle  	 12
queriendo  	 6
loos  	 1
reservado  	 1
estorbó  	 2
maravillosa  	 4
visión  	 4
improvisamente  	 2
ofreció  	 14
cima  	 5
cavaba  	 1
acostumbrados  	 3
indignado  	 1
¿vienes  	 1
basilisco  	 3
vierten  	 1
vienes  	 2
ufanarte  	 1
crueles  	 3
altura  	 1
nero  	 1
incendio  	 1
abrasada  	 1
roma  	 4
pisar  	 2
cadáver  	 1
ingrata  	 12
tarquino  	 1
dinos  	 1
gustas  	 1
obedecerte  	 1
obedezcan  	 1
culpan  	 1
estéis  	 1
atentos  	 5
gastar  	 4
persuadir  	 11
discretos  	 12
hízome  	 1
poderosos  	 1
améis  	 1
mueve  	 2
mostráis  	 3
obligada  	 5
amaros  	 1
amable  	 1
alcanzo  	 2
eser  	 1
amado  	 8
amar  	 8
feo  	 5
quiérote  	 3
hazme  	 1
corran  	 1
iguales  	 10
enamoran  	 1
alegran  	 2
rinden  	 1
bellezas  	 2
enamorasen  	 1
rindiesen  	 1
voluntades  	 6
confusas  	 3
descaminadas  	 1
infinitos  	 7
sujetos  	 6
